Phi[deg],Theta[deg],dB(GainTotal),Array_Data
-122,134,-15.0932,
-120,134,-13.7735,
-118,134,-13.001,
-116,134,-12.4262,
-114,134,-12.9054,
-112,134,-13.924,
-110,134,-13.9082,
-108,134,-14.01,
-106,134,-16.4272,
-104,134,-24.684,
-102,134,-24.2958,
-100,134,-15.8839,
-98,134,-12.6709,
-96,134,-11.7086,
-94,134,-12.7133,
-92,134,-15.59,
-90,134,-16.6575,
-88,134,-14.0154,
-86,134,-12.7717,
-84,134,-13.6102,
-82,134,-16.2826,
-80,134,-19.2685,
-78,134,-17.7562,
-76,134,-15.3919,
-74,134,-13.7868,
-72,134,-11.5976,
-70,134,-10.2307,
-68,134,-11.3416,
-66,134,-15.3089,
-64,134,-15.7641,
-62,134,-12.9129,
-60,134,-12.5399,
-58,134,-14.3792,
-56,134,-18.4214,
-54,134,-19.156,
-52,134,-16.3362,
-50,134,-17.3444,
-48,134,-16.2131,
-46,134,-10.9588,
-44,134,-9.48333,
-42,134,-13.1795,
-40,134,-22.1317,
-38,134,-12.1876,
-36,134,-11.7594,
-34,134,-16.893,
-32,134,-12.947,
-30,134,-10.4243,
-28,134,-11.0088,
-26,134,-10.6202,
-24,134,-9.59604,
-22,134,-8.94555,
-20,134,-8.39144,
-18,134,-9.19572,
-16,134,-12.3906,
-14,134,-17.4126,
-12,134,-17.2683,
-10,134,-13.6219,
-8,134,-10.7709,
-6,134,-8.76458,
-4,134,-7.4951,
-2,134,-7.28729,
0,134,-8.83535,
2,134,-13.1651,
4,134,-17.3682,
6,134,-13.0885,
8,134,-11.311,
10,134,-11.7882,
12,134,-12.7325,
14,134,-14.1469,
16,134,-17.633,
18,134,-18.6024,
20,134,-13.0404,
22,134,-8.82389,
24,134,-6.68167,
26,134,-6.8271,
28,134,-9.41005,
30,134,-13.9961,
32,134,-18.3043,
34,134,-19.5654,
36,134,-17.949,
38,134,-17.5581,
40,134,-17.3927,
42,134,-17.424,
44,134,-16.2537,
46,134,-12.753,
48,134,-11.698,
50,134,-12.8505,
52,134,-13.7363,
54,134,-16.2242,
56,134,-21.3645,
58,134,-14.3705,
60,134,-11.1042,
62,134,-10.3191,
64,134,-10.6873,
66,134,-12.7761,
68,134,-15.9841,
70,134,-13.8668,
72,134,-11.4035,
74,134,-11.6528,
76,134,-14.846,
78,134,-21.6445,
80,134,-20.2015,
82,134,-15.0469,
84,134,-12.0186,
86,134,-10.2083,
88,134,-9.52843,
90,134,-9.83318,
92,134,-10.7694,
94,134,-12.2786,
96,134,-15.2139,
98,134,-20.8574,
100,134,-21.6155,
102,134,-19.9528,
104,134,-27.3048,
106,134,-18.7887,
108,134,-12.4516,
110,134,-11.8596,
112,134,-17.9051,
114,134,-21.1784,
116,134,-11.5981,
118,134,-10.2448,
120,134,-13.1013,
122,134,-20.7412,
124,134,-30.4177,
126,134,-25.4497,
128,134,-20.6217,
130,134,-16.7168,
132,134,-13.7365,
134,134,-10.8858,
136,134,-9.20748,
138,134,-10.4284,
140,134,-15.8189,
142,134,-14.6873,
144,134,-12.9322,
146,134,-17.378,
148,134,-13.8699,
150,134,-9.26558,
152,134,-7.31271,
154,134,-5.88465,
156,134,-5.31661,
158,134,-6.0718,
160,134,-8.18747,
162,134,-12.613,
164,134,-18.1716,
166,134,-12.8232,
168,134,-10.3244,
170,134,-10.4246,
172,134,-10.9952,
174,134,-10.1882,
176,134,-8.58578,
178,134,-7.84823,
180,134,-8.85106,
-180,136,-10.586,
-178,136,-9.11466,
-176,136,-8.75188,
-174,136,-9.60025,
-172,136,-11.3857,
-170,136,-13.5615,
-168,136,-16.7543,
-166,136,-21.3979,
-164,136,-15.1019,
-162,136,-9.64064,
-160,136,-6.73155,
-158,136,-5.71485,
-156,136,-6.74976,
-154,136,-10.7275,
-152,136,-21.4853,
-150,136,-21.266,
-148,136,-16.3847,
-146,136,-14.5137,
-144,136,-12.3737,
-142,136,-11.4427,
-140,136,-11.5681,
-138,136,-10.9479,
-136,136,-9.50047,
-134,136,-8.97657,
-132,136,-9.86595,
-130,136,-11.2948,
-128,136,-12.5631,
-126,136,-14.083,
-124,136,-13.3136,
-122,136,-10.6998,
-120,136,-9.1228,
-118,136,-8.44036,
-116,136,-8.36276,
-114,136,-9.21482,
-112,136,-10.9127,
-110,136,-11.9115,
-108,136,-11.6792,
-106,136,-12.309,
-104,136,-15.3845,
-102,136,-23.3749,
-100,136,-22.2105,
-98,136,-16.1728,
-96,136,-14.5562,
-94,136,-15.6205,
-92,136,-18.6118,
-90,136,-19.0786,
-88,136,-16.2446,
-86,136,-14.7615,
-84,136,-14.953,
-82,136,-16.1826,
-80,136,-16.8856,
-78,136,-15.9219,
-76,136,-13.71,
-74,136,-10.6569,
-72,136,-8.3023,
-70,136,-7.76884,
-68,136,-9.48516,
-66,136,-12.865,
-64,136,-13.3318,
-62,136,-11.7761,
-60,136,-11.7075,
-58,136,-12.9647,
-56,136,-14.5018,
-54,136,-13.9974,
-52,136,-12.6101,
-50,136,-12.2218,
-48,136,-11.0252,
-46,136,-8.89996,
-44,136,-8.7781,
-42,136,-12.8516,
-40,136,-15.4496,
-38,136,-9.16481,
-36,136,-8.58476,
-34,136,-14.2819,
-32,136,-18.4432,
-30,136,-11.0296,
-28,136,-9.93149,
-26,136,-9.8957,
-24,136,-9.0143,
-22,136,-8.26219,
-20,136,-7.84471,
-18,136,-8.35478,
-16,136,-10.6851,
-14,136,-13.4577,
-12,136,-11.8115,
-10,136,-9.68318,
-8,136,-9.04259,
-6,136,-9.32774,
-4,136,-10.0398,
-2,136,-11.4467,
0,136,-14.7174,
2,136,-19.7755,
4,136,-15.9509,
6,136,-12.7724,
8,136,-12.8633,
10,136,-15.3237,
12,136,-18.1064,
14,136,-20.1702,
16,136,-26.0903,
18,136,-19.0236,
20,136,-11.1865,
22,136,-7.28486,
24,136,-6.09191,
26,136,-7.57543,
28,136,-12.4614,
30,136,-21.4282,
32,136,-17.5069,
34,136,-13.2861,
36,136,-11.2969,
38,136,-11.5821,
40,136,-14.069,
42,136,-17.0775,
44,136,-14.3956,
46,136,-10.846,
48,136,-10.176,
50,136,-12.2666,
52,136,-15.5129,
54,136,-17.9744,
56,136,-16.5478,
58,136,-11.7572,
60,136,-9.3923,
62,136,-9.00076,
64,136,-9.75696,
66,136,-11.9697,
68,136,-15.6567,
70,136,-13.8811,
72,136,-10.7025,
74,136,-10.2723,
76,136,-12.6729,
78,136,-18.9524,
80,136,-20.7684,
82,136,-14.0672,
84,136,-10.8531,
86,136,-9.6355,
88,136,-10.0193,
90,136,-11.6594,
92,136,-13.1123,
94,136,-13.2659,
96,136,-13.8295,
98,136,-14.9066,
100,136,-14.4694,
102,136,-14.5973,
104,136,-18.2848,
106,136,-17.4661,
108,136,-12.0891,
110,136,-11.2596,
112,136,-15.8238,
114,136,-24.9374,
116,136,-13.3195,
118,136,-11.1514,
120,136,-12.718,
122,136,-16.16,
124,136,-17.5345,
126,136,-15.8446,
128,136,-13.9778,
130,136,-12.8032,
132,136,-11.5867,
134,136,-9.70475,
136,136,-8.5464,
138,136,-9.89363,
140,136,-14.1374,
142,136,-12.1171,
144,136,-10.1021,
146,136,-13.6891,
148,136,-19.2996,
150,136,-11.4386,
152,136,-8.83615,
154,136,-7.71151,
156,136,-6.96127,
158,136,-7.31399,
160,136,-9.17417,
162,136,-13.2091,
164,136,-18.4649,
166,136,-12.2135,
168,136,-8.33917,
170,136,-7.3497,
172,136,-8.2714,
174,136,-10.4522,
176,136,-12.6368,
178,136,-12.4769,
180,136,-10.586,
-180,138,-8.29668,
-178,138,-8.10099,
-176,138,-9.80733,
-174,138,-11.7436,
-172,138,-10.9115,
-170,138,-9.74883,
-168,138,-10.7014,
-166,138,-14.3048,
-164,138,-13.6428,
-162,138,-8.48573,
-160,138,-5.9145,
-158,138,-5.82691,
-156,138,-8.35627,
-154,138,-13.4253,
-152,138,-13.2924,
-150,138,-11.2512,
-148,138,-12.4964,
-146,138,-14.7238,
-144,138,-13.279,
-142,138,-11.9357,
-140,138,-12.1168,
-138,138,-12.3488,
-136,138,-11.8047,
-134,138,-11.7955,
-132,138,-12.9403,
-130,138,-13.6783,
-128,138,-12.9408,
-126,138,-11.9225,
-124,138,-10.3225,
-122,138,-8.52855,
-120,138,-7.48525,
-118,138,-7.29539,
-116,138,-7.88464,
-114,138,-9.61802,
-112,138,-12.9494,
-110,138,-15.0273,
-108,138,-12.4335,
-106,138,-10.8731,
-104,138,-11.5937,
-102,138,-14.5785,
-100,138,-18.2931,
-98,138,-17.1451,
-96,138,-15.5251,
-94,138,-16.5557,
-92,138,-21.6641,
-90,138,-31.4255,
-88,138,-19.9397,
-86,138,-16.235,
-84,138,-15.0464,
-82,138,-14.6016,
-80,138,-14.3158,
-78,138,-14.1832,
-76,138,-12.642,
-74,138,-9.68207,
-72,138,-7.76277,
-70,138,-7.83605,
-68,138,-10.0238,
-66,138,-12.76,
-64,138,-12.1108,
-62,138,-10.8598,
-60,138,-10.7505,
-58,138,-10.8745,
-56,138,-10.34,
-54,138,-9.44823,
-52,138,-9.23531,
-50,138,-10.1952,
-48,138,-11.1332,
-46,138,-10.6297,
-44,138,-11.3566,
-42,138,-16.264,
-40,138,-12.8542,
-38,138,-7.53357,
-36,138,-7.04059,
-34,138,-11.9181,
-32,138,-22.7166,
-30,138,-10.4528,
-28,138,-8.46566,
-26,138,-9.58726,
-24,138,-10.8863,
-22,138,-10.8362,
-20,138,-10.3495,
-18,138,-10.2274,
-16,138,-11.1768,
-14,138,-12.2721,
-12,138,-11.1893,
-10,138,-9.87159,
-8,138,-10.0751,
-6,138,-11.7377,
-4,138,-14.0278,
-2,138,-15.8787,
0,138,-16.7749,
2,138,-16.3067,
4,138,-15.7456,
6,138,-16.7827,
8,138,-18.2623,
10,138,-15.8404,
12,138,-13.4749,
14,138,-13.8157,
16,138,-18.7741,
18,138,-23.9794,
20,138,-12.4649,
22,138,-8.77703,
24,138,-8.75456,
26,138,-12.3031,
28,138,-16.452,
30,138,-12.7451,
32,138,-11.3262,
34,138,-11.4858,
36,138,-11.0718,
38,138,-11.0422,
40,138,-12.6249,
42,138,-15.9525,
44,138,-16.159,
46,138,-12.5784,
48,138,-11.6813,
50,138,-13.4239,
52,138,-14.3005,
54,138,-13.0413,
56,138,-12.35,
58,138,-11.355,
60,138,-10.4983,
62,138,-10.734,
64,138,-11.8063,
66,138,-13.9517,
68,138,-17.3923,
70,138,-14.4852,
72,138,-10.5411,
74,138,-9.51646,
76,138,-11.3394,
78,138,-17.0184,
80,138,-20.1178,
82,138,-13.4381,
84,138,-10.9081,
86,138,-11.1098,
88,138,-14.0286,
90,138,-20.7887,
92,138,-20.4083,
94,138,-16.2944,
96,138,-15.2019,
98,138,-13.7276,
100,138,-11.8153,
102,138,-11.713,
104,138,-13.6057,
106,138,-12.8438,
108,138,-9.9804,
110,138,-9.76828,
112,138,-13.6707,
114,138,-22.049,
116,138,-13.9199,
118,138,-11.0275,
120,138,-10.9702,
122,138,-11.2185,
124,138,-10.5085,
126,138,-9.69983,
128,138,-9.68102,
130,138,-10.7057,
132,138,-11.9969,
134,138,-11.6641,
136,138,-10.8574,
138,138,-12.1866,
140,138,-13.7944,
142,138,-9.84639,
144,138,-8.04555,
146,138,-10.7069,
148,138,-18.5806,
150,138,-11.8679,
152,138,-9.14431,
154,138,-10.1101,
156,138,-12.0405,
158,138,-12.5514,
160,138,-13.1362,
162,138,-15.527,
164,138,-19.786,
166,138,-14.7211,
168,138,-9.93533,
170,138,-8.45505,
172,138,-9.97438,
174,138,-15.9777,
176,138,-19.5757,
178,138,-11.1888,
180,138,-8.29668,
-180,140,-9.45024,
-178,140,-11.9867,
-176,140,-17.5402,
-174,140,-11.9206,
-172,140,-7.47339,
-170,140,-6.22818,
-168,140,-7.71048,
-166,140,-13.315,
-164,140,-20.4067,
-162,140,-10.4816,
-160,140,-7.69858,
-158,140,-8.29747,
-156,140,-10.2163,
-154,140,-8.51745,
-152,140,-6.11938,
-150,140,-6.00224,
-148,140,-8.55876,
-146,140,-14.8146,
-144,140,-25.6467,
-142,140,-19.0666,
-140,140,-17.5598,
-138,140,-18.8498,
-136,140,-20.6754,
-134,140,-21.2723,
-132,140,-17.8624,
-130,140,-13.0709,
-128,140,-10.0764,
-126,140,-8.76969,
-124,140,-8.43107,
-122,140,-8.45444,
-120,140,-8.8042,
-118,140,-9.71452,
-116,140,-11.3683,
-114,140,-14.4672,
-112,140,-21.8964,
-110,140,-22.1876,
-108,140,-14.2926,
-106,140,-11.5685,
-104,140,-11.258,
-102,140,-12.1815,
-100,140,-12.6514,
-98,140,-11.9224,
-96,140,-11.43,
-94,140,-12.1279,
-92,140,-14.1453,
-90,140,-16.9828,
-88,140,-19.5161,
-86,140,-20.709,
-84,140,-18.5059,
-82,140,-15.3937,
-80,140,-14.1979,
-78,140,-14.8822,
-76,140,-14.2379,
-74,140,-11.1709,
-72,140,-9.52955,
-70,140,-10.3838,
-68,140,-13.7393,
-66,140,-15.0217,
-64,140,-12.0109,
-62,140,-10.5458,
-60,140,-10.2965,
-58,140,-9.81505,
-56,140,-8.76411,
-54,140,-8.06336,
-52,140,-8.57411,
-50,140,-10.9628,
-48,140,-15.6509,
-46,140,-19.1196,
-44,140,-21.0078,
-42,140,-23.2662,
-40,140,-11.8323,
-38,140,-7.41545,
-36,140,-7.03265,
-34,140,-10.6734,
-32,140,-12.9479,
-30,140,-7.65676,
-28,140,-5.9682,
-26,140,-7.36414,
-24,140,-11.2462,
-22,140,-16.2699,
-20,140,-18.4334,
-18,140,-17.3013,
-16,140,-16.1507,
-14,140,-15.6795,
-12,140,-14.3179,
-10,140,-12.4612,
-8,140,-11.4439,
-6,140,-11.0274,
-4,140,-10.4196,
-2,140,-9.79628,
0,140,-10.042,
2,140,-12.0243,
4,140,-17.5798,
6,140,-25.8968,
8,140,-14.3405,
10,140,-10.3267,
12,140,-9.26587,
14,140,-10.5111,
16,140,-14.7164,
18,140,-19.9413,
20,140,-14.6184,
22,140,-12.821,
24,140,-15.0718,
26,140,-13.0264,
28,140,-7.75175,
30,140,-5.60926,
32,140,-6.16391,
34,140,-9.19238,
36,140,-14.073,
38,140,-15.2847,
40,140,-13.8885,
42,140,-15.2932,
44,140,-21.1794,
46,140,-23.2912,
48,140,-20.7701,
50,140,-18.7981,
52,140,-13.018,
54,140,-9.98743,
56,140,-9.56596,
58,140,-10.7192,
60,140,-12.4976,
62,140,-14.3402,
64,140,-14.7199,
66,140,-13.8097,
68,140,-13.6693,
70,140,-13.2946,
72,140,-11.7798,
74,140,-11.2501,
76,140,-13.2222,
78,140,-19.073,
80,140,-19.6472,
82,140,-14.346,
84,140,-12.8616,
86,140,-13.5399,
88,140,-13.9387,
90,140,-12.5855,
92,140,-12.0457,
94,140,-14.3088,
96,140,-21.5155,
98,140,-17.4937,
100,140,-12.8082,
102,140,-12.5563,
104,140,-14.0342,
106,140,-11.6063,
108,140,-8.96283,
110,140,-9.16691,
112,140,-13.0579,
114,140,-18.9947,
116,140,-13.2434,
118,140,-10.3134,
120,140,-9.35851,
122,140,-8.53042,
124,140,-7.5605,
126,140,-7.17818,
128,140,-7.9564,
130,140,-10.2536,
132,140,-14.2432,
134,140,-18.1769,
136,140,-18.1017,
138,140,-17.1285,
140,140,-12.8367,
142,140,-8.4495,
144,140,-6.84149,
146,140,-7.97401,
148,140,-8.92626,
150,140,-6.17482,
152,140,-4.55801,
154,140,-5.52254,
156,140,-9.31048,
158,140,-17.1471,
160,140,-23.9503,
162,140,-18.7006,
164,140,-17.6338,
166,140,-16.7006,
168,140,-14.0717,
170,140,-12.5274,
172,140,-13.5304,
174,140,-16.3531,
176,140,-13.7395,
178,140,-10.1743,
180,140,-9.45024,
-180,142,-22.7579,
-178,142,-15.2469,
-176,142,-9.61787,
-174,142,-6.6317,
-172,142,-5.54029,
-170,142,-6.28397,
-168,142,-9.40249,
-166,142,-16.147,
-164,142,-14.5579,
-162,142,-10.3485,
-160,142,-10.6185,
-158,142,-16.2524,
-156,142,-14.3502,
-154,142,-7.42162,
-152,142,-4.93565,
-150,142,-5.04594,
-148,142,-7.07792,
-146,142,-9.83053,
-144,142,-10.5471,
-142,142,-9.7303,
-140,142,-9.58352,
-138,142,-10.5286,
-136,142,-12.1202,
-134,142,-13.169,
-132,142,-12.5669,
-130,142,-10.6884,
-128,142,-8.95374,
-126,142,-8.26307,
-124,142,-8.77267,
-122,142,-10.2291,
-120,142,-12.1358,
-118,142,-13.7411,
-116,142,-14.017,
-114,142,-13.1372,
-112,142,-12.4328,
-110,142,-12.5645,
-108,142,-13.6275,
-106,142,-15.3101,
-104,142,-15.7769,
-102,142,-13.4985,
-100,142,-10.8867,
-98,142,-9.19864,
-96,142,-8.40531,
-94,142,-8.25302,
-92,142,-8.62663,
-90,142,-9.79626,
-88,142,-12.5481,
-86,142,-18.522,
-84,142,-20.9144,
-82,142,-15.3462,
-80,142,-14.4251,
-78,142,-18.1517,
-76,142,-23.2237,
-74,142,-15.4025,
-72,142,-12.8638,
-70,142,-13.9212,
-68,142,-15.536,
-66,142,-12.5754,
-64,142,-10.024,
-62,142,-9.43729,
-60,142,-9.99837,
-58,142,-10.2949,
-56,142,-9.72594,
-54,142,-9.38478,
-52,142,-10.3068,
-50,142,-13.1035,
-48,142,-17.6178,
-46,142,-19.1276,
-44,142,-18.6337,
-42,142,-17.5335,
-40,142,-12.2927,
-38,142,-8.83857,
-36,142,-8.35981,
-34,142,-10.3743,
-32,142,-9.85319,
-30,142,-6.36841,
-28,142,-5.086,
-26,142,-6.43541,
-24,142,-10.3283,
-22,142,-14.259,
-20,142,-13.3934,
-18,142,-12.6623,
-16,142,-12.8555,
-14,142,-12.9417,
-12,142,-12.5959,
-10,142,-11.6287,
-8,142,-10.2358,
-6,142,-9.02669,
-4,142,-8.39543,
-2,142,-8.58929,
0,142,-9.94742,
2,142,-12.9633,
4,142,-16.757,
6,142,-14.5824,
8,142,-11.171,
10,142,-9.6915,
12,142,-9.84341,
14,142,-11.2331,
16,142,-12.6024,
18,142,-12.0391,
20,142,-11.4872,
22,142,-13.9051,
24,142,-17.9638,
26,142,-9.70968,
28,142,-5.1425,
30,142,-3.61306,
32,142,-4.34381,
34,142,-7.24733,
36,142,-12.0878,
38,142,-13.286,
40,142,-10.9776,
42,142,-10.9637,
44,142,-13.3166,
46,142,-15.7516,
48,142,-15.5544,
50,142,-13.7349,
52,142,-10.5546,
54,142,-8.31238,
56,142,-7.84235,
58,142,-8.79433,
60,142,-10.3723,
62,142,-11.5959,
64,142,-11.4955,
66,142,-10.5229,
68,142,-10.3191,
70,142,-11.6836,
72,142,-14.5976,
74,142,-18.3917,
76,142,-23.0236,
78,142,-27.5014,
80,142,-22.4312,
82,142,-19.137,
84,142,-16.2938,
86,142,-12.181,
88,142,-8.88041,
90,142,-7.33749,
92,142,-7.75071,
94,142,-10.4271,
96,142,-14.7953,
98,142,-14.25,
100,142,-12.8135,
102,142,-15.6557,
104,142,-22.2013,
106,142,-13.3826,
108,142,-10.0222,
110,142,-10.7078,
112,142,-15.6375,
114,142,-18.3293,
116,142,-12.3385,
118,142,-9.85638,
120,142,-8.83418,
122,142,-7.93858,
124,142,-7.23035,
126,142,-7.4036,
128,142,-8.97658,
130,142,-12.0805,
132,142,-15.5621,
134,142,-17.6162,
136,142,-19.9748,
138,142,-18.6671,
140,142,-12.6315,
142,142,-8.6345,
144,142,-6.96016,
146,142,-6.909,
148,142,-6.23256,
150,142,-4.08439,
152,142,-2.89308,
154,142,-3.82003,
156,142,-7.5646,
158,142,-15.8858,
160,142,-14.72,
162,142,-9.95763,
164,142,-8.30589,
166,142,-7.85861,
168,142,-7.97604,
170,142,-8.48303,
172,142,-9.37714,
174,142,-10.8156,
176,142,-13.148,
178,142,-17.2695,
180,142,-22.7579,
-180,144,-5.39129,
-178,144,-3.48339,
-176,144,-2.94072,
-174,144,-3.66147,
-172,144,-5.84063,
-170,144,-10.2004,
-168,144,-16.969,
-166,144,-12.7477,
-164,144,-8.79407,
-162,144,-7.94385,
-160,144,-9.7847,
-158,144,-13.9815,
-156,144,-12.544,
-154,144,-8.78524,
-152,144,-7.70782,
-150,144,-8.77584,
-148,144,-10.6066,
-146,144,-10.3899,
-144,144,-8.80552,
-142,144,-7.97133,
-140,144,-8.31517,
-138,144,-9.52926,
-136,144,-10.1838,
-134,144,-9.24706,
-132,144,-8.17094,
-130,144,-7.75365,
-128,144,-7.81476,
-126,144,-8.24113,
-124,144,-9.18601,
-122,144,-10.5695,
-120,144,-11.8684,
-118,144,-12.7584,
-116,144,-13.1205,
-114,144,-12.3202,
-112,144,-10.8031,
-110,144,-9.91316,
-108,144,-10.4188,
-106,144,-12.9233,
-104,144,-18.2132,
-102,144,-17.2373,
-100,144,-11.4079,
-98,144,-8.0878,
-96,144,-6.31783,
-94,144,-5.65618,
-92,144,-6.09233,
-90,144,-7.96281,
-88,144,-12.1509,
-86,144,-18.9753,
-84,144,-14.8017,
-82,144,-11.4886,
-80,144,-11.7121,
-78,144,-15.0909,
-76,144,-17.8763,
-74,144,-14.325,
-72,144,-12.8306,
-70,144,-13.3296,
-68,144,-12.1958,
-66,144,-9.31086,
-64,144,-7.53483,
-62,144,-7.27069,
-60,144,-8.21702,
-58,144,-9.94436,
-56,144,-12.0681,
-54,144,-14.652,
-52,144,-17.3247,
-50,144,-16.1895,
-48,144,-13.2185,
-46,144,-11.9854,
-44,144,-12.9712,
-42,144,-16.1999,
-40,144,-17.1529,
-38,144,-13.8516,
-36,144,-12.9374,
-34,144,-14.2815,
-32,144,-12.3904,
-30,144,-8.83796,
-28,144,-7.799,
-26,144,-9.71684,
-24,144,-13.4197,
-22,144,-10.8728,
-20,144,-7.80645,
-18,144,-7.25428,
-16,144,-8.62649,
-14,144,-10.9115,
-12,144,-12.0842,
-10,144,-11.6388,
-8,144,-11.0303,
-6,144,-10.7358,
-4,144,-10.6783,
-2,144,-10.6797,
0,144,-10.4845,
2,144,-10.0659,
4,144,-9.84213,
6,144,-10.307,
8,144,-11.6248,
10,144,-13.1686,
12,144,-13.3844,
14,144,-12.0602,
16,144,-10.2677,
18,144,-8.79682,
20,144,-8.39674,
22,144,-9.56863,
24,144,-11.1993,
26,144,-9.31454,
28,144,-6.58088,
30,144,-5.62816,
32,144,-6.6957,
34,144,-10.0308,
36,144,-15.1138,
38,144,-13.7706,
40,144,-10.9642,
42,144,-10.4491,
44,144,-10.2843,
46,144,-8.67164,
48,144,-7.17477,
50,144,-6.77398,
52,144,-7.00654,
54,144,-7.303,
56,144,-7.86949,
58,144,-9.00558,
60,144,-10.4662,
62,144,-11.8975,
64,144,-12.5279,
66,144,-11.262,
68,144,-9.65993,
70,144,-9.23599,
72,144,-10.2549,
74,144,-12.654,
76,144,-16.717,
78,144,-24.8031,
80,144,-21.3751,
82,144,-13.5586,
84,144,-9.39603,
86,144,-7.07825,
88,144,-6.21386,
90,144,-6.85568,
92,144,-9.24534,
94,144,-12.5189,
96,144,-11.6007,
98,144,-9.4382,
100,144,-9.71803,
102,144,-13.2812,
104,144,-18.179,
106,144,-13.5948,
108,144,-11.6522,
110,144,-13.7961,
112,144,-20.0826,
114,144,-15.5099,
116,144,-11.1415,
118,144,-9.64582,
120,144,-9.31899,
122,144,-9.23476,
124,144,-9.5933,
126,144,-11.4332,
128,144,-16.1166,
130,144,-17.7721,
132,144,-12.7289,
134,144,-11.2076,
136,144,-12.9265,
138,144,-17.6111,
140,144,-17.0936,
142,144,-12.5219,
144,144,-10.4379,
146,144,-9.90639,
148,144,-8.75378,
150,144,-6.5435,
152,144,-5.46061,
154,144,-6.74572,
156,144,-11.4,
158,144,-13.6212,
160,144,-8.36116,
162,144,-6.24346,
164,144,-6.20432,
166,144,-6.77525,
168,144,-6.88798,
170,144,-7.10122,
172,144,-8.56014,
174,144,-11.984,
176,144,-13.8139,
178,144,-9.05202,
180,144,-5.39129,
-180,146,-1.54666,
-178,146,-0.393091,
-176,146,-0.890644,
-174,146,-3.12728,
-172,146,-7.90525,
-170,146,-18.5257,
-168,146,-14.0407,
-166,146,-9.39772,
-164,146,-8.64815,
-162,146,-9.97669,
-160,146,-11.3587,
-158,146,-9.98082,
-156,146,-8.15494,
-154,146,-7.82225,
-152,146,-9.14477,
-150,146,-11.3132,
-148,146,-11.7704,
-146,146,-10.4701,
-144,146,-9.67624,
-142,146,-10.078,
-140,146,-11.7055,
-138,146,-12.0714,
-136,146,-8.50983,
-134,146,-5.272,
-132,146,-3.59095,
-130,146,-3.2165,
-128,146,-3.80407,
-126,146,-5.04828,
-124,146,-6.73684,
-122,146,-8.73108,
-120,146,-11.0016,
-118,146,-14.1583,
-116,146,-19.4018,
-114,146,-16.3289,
-112,146,-10.4092,
-110,146,-7.44523,
-108,146,-6.62541,
-106,146,-7.86365,
-104,146,-12.0895,
-102,146,-21.6581,
-100,146,-12.2518,
-98,146,-7.17171,
-96,146,-5.12477,
-94,146,-4.97427,
-92,146,-6.65916,
-90,146,-10.9301,
-88,146,-18.0365,
-86,146,-12.7124,
-84,146,-8.97212,
-82,146,-8.46089,
-80,146,-10.5336,
-78,146,-14.0248,
-76,146,-12.5645,
-74,146,-9.85701,
-72,146,-9.42849,
-70,146,-10.8374,
-68,146,-11.6862,
-66,146,-9.74854,
-64,146,-7.76984,
-62,146,-6.95932,
-60,146,-7.22222,
-58,146,-8.43693,
-56,146,-10.7538,
-54,146,-14.3908,
-52,146,-15.7331,
-50,146,-12.0118,
-48,146,-9.4869,
-46,146,-8.98737,
-44,146,-10.3696,
-42,146,-13.6518,
-40,146,-18.5819,
-38,146,-22.4578,
-36,146,-23.6863,
-34,146,-19.959,
-32,146,-14.3524,
-30,146,-11.473,
-28,146,-11.6868,
-26,146,-16.6592,
-24,146,-19.8536,
-22,146,-10.3109,
-20,146,-6.96517,
-18,146,-6.72247,
-16,146,-9.35629,
-14,146,-16.9281,
-12,146,-19.825,
-10,146,-12.5458,
-8,146,-11.2691,
-6,146,-13.5063,
-4,146,-16.9822,
-2,146,-12.262,
0,146,-8.17372,
2,146,-6.50922,
4,146,-6.82448,
6,146,-9.21272,
8,146,-13.8738,
10,146,-14.8735,
12,146,-11.2528,
14,146,-9.75625,
16,146,-9.86928,
18,146,-10.0583,
20,146,-9.31086,
22,146,-8.41811,
24,146,-7.97491,
26,146,-7.82592,
28,146,-7.9064,
30,146,-8.61351,
32,146,-10.6061,
34,146,-14.8973,
36,146,-20.6837,
38,146,-16.2767,
40,146,-13.0405,
42,146,-10.9533,
44,146,-7.76881,
46,146,-4.73641,
48,146,-3.014,
50,146,-2.68668,
52,146,-3.56026,
54,146,-5.4225,
56,146,-8.21104,
58,146,-12.1235,
60,146,-17.1492,
62,146,-19.5358,
64,146,-14.9285,
66,146,-10.1111,
68,146,-7.01227,
70,146,-5.61741,
72,146,-5.86377,
74,146,-7.98565,
76,146,-13.2501,
78,146,-23.379,
80,146,-11.7961,
82,146,-6.90176,
84,146,-4.7068,
86,146,-4.21694,
88,146,-5.36738,
90,146,-8.71862,
92,146,-15.8413,
94,146,-14.6895,
96,146,-9.55741,
98,146,-8.27151,
100,146,-9.7148,
102,146,-13.1354,
104,146,-13.531,
106,146,-11.313,
108,146,-11.4245,
110,146,-14.6707,
112,146,-17.9799,
114,146,-13.5167,
116,146,-10.5357,
118,146,-9.48071,
120,146,-9.3726,
122,146,-9.7398,
124,146,-10.8741,
126,146,-13.4341,
128,146,-14.8782,
130,146,-11.0103,
132,146,-8.18319,
134,146,-7.75293,
136,146,-9.67822,
138,146,-13.9848,
140,146,-18.0756,
142,146,-17.559,
144,146,-17.5685,
146,146,-17.7485,
148,146,-15.0587,
150,146,-12.1634,
152,146,-11.434,
